tag,category,alias
kaku_seiga,4,"霍青娥,青娥娘々,곽청아,카쿠세이가"
miorine_rembran,4,"ミオリネ・レンブラン,スレミオ"
deepthroat,0,"イラマチオ,ディープスロート"
brown_scarf,0,
black_armor,0,
kamen_rider,3,"仮面ライダー,昭和ライダー,昭和仮面ライダー,平成ライダー,平成仮面ライダー,新世ライダー,新世仮面ライダー,女性ライダー,ライダーヒロイン,オリジナルライダー"
long_pointy_ears,0,
eyepatch_bikini,0,眼帯ビキニ
assault_lily,3,"アサルトリリィ,突击莉莉,アサルトリリィ_FA"
hanfu,0,"漢服,汉服,古风"
yumemi_riamu,4,夢見りあむ
unaligned_breasts,0,
power_(chainsaw_man),4,"パワー(チェンソーマン),パワーちゃん,パワー"
improvised_gag,0,
painting_(object),0,絵中絵
blowing_bubbles,0,"吹泡泡,吹泡泡糖"
hand_on_another's_thigh,0,
striped_jacket,0,有条纹的夹克
4-finger_heart_hands,0,
hand_on_another's_back,0,
akebono_(kancolle),4,"曙,曙(艦隊これくしょん),曙(艦これ)"
gloria_(pokemon),4,"ユウリ(トレーナー),ユウリ,女主人公(剣盾),ユウリっぱい,ユウリ(ガラルリーグ),チャンピオンユウリ,ユウリ(鎧の孤島),ユウリ(冠の雪原),闇ユウリ,キバユウ,ホプユウ,ユウマリ,ダンユウ,ビトユウ,マサユウ,オニユウ,ユウクラ,クラユウ"
tower,0,"タワー,塔"
serval_print,0,"薮猫花纹,薮猫纹路"
two-tone_swimsuit,0,
beamed_eighth_notes,0,♫
brown_horns,0,
unworn_bra,0,
jirai_kei,0,"地雷系,地雷系女子,量産型,量産型女子,landminetype,landmine_type,jiraikei"
single_ear_cover,0,
hooded_capelet,0,
scope,0,
two-tone_bikini,0,
rozen_maiden,3,"ローゼンメイデン,rozenmaiden,蔷薇,蔷薇少女"
frilled_pillow,0,
upright_straddle,0,対面座位
dot_mouth,0,
ceres_fauna,4,"セレス・ファウナ,faunline,finefaunart,onlyfauns,CeresFauna"
lion_tail,0,
pussy_juice_trail,0,
girls_band_cry,3,"ガールズバンドクライ,ガルクラ,GirlsBandCry"
multiple_earrings,0,
holding_leash,0,
shore,0,"岸,きし"
rensouhou-chan,4,連装砲ちゃん
gold_ship_(umamusume),4,"ゴールドシップ,ゴールドシップ(ウマ娘),ゴルシ,幼ゴルシ,ポイントフラッグの2009,黄金船,黙れば美人、喋ると奇人、走る姿は不沈艦,ゴゴゴーゴ・ゴールシ"
ship,0,船
taur,0,タウル
hair_beads,0,
yoga_pants,0,ヨガウェア
anchovy_(girls_und_panzer),4,"アンチョビ,アンチョビ(GuP),安斎千代美,アンツィオ高校,ドゥーチェ,隊長組,ペパチョビ,まほチョビ"
eye_mask,0,
hair_tie_in_mouth,0,
ancient_egyptian,0,"エジプト,古代エジプト"
turn_pale,0,顔面蒼白
purple_vest,0,
pointing_up,0,
pocket_watch,0,"懐中時計,怀表"
okobo,0,"おこぼ,ぽっくり下駄,平履"
polka_dot_bikini,0,水玉ビキニ
no_nipples,0,
anya_(spy_x_family),4,"アーニャ(SPY×FAMILY),アーニャ・フォージャー,アーニャ,AnyaForger"
bat_print,0,
quiver,0,矢筒
brand_name_imitation,0,
goth_fashion,0,"ゴシック,고딕,哥特"
mole_on_neck,0,
monster_girl_encyclopedia,3,"魔物娘図鑑,魔物娘図鑑二次,魔物図鑑,魔物娘図鑑100users入り,虫(魔物娘図鑑)"
two-footed_footjob,0,
ooyodo_(kancolle),4,"大淀,大淀(艦隊これくしょん),大淀(艦これ),任務娘,任務娘(艦これ),任務娘(艦隊これくしょん)"
bremerton_(azur_lane),4,"ブレマートン,ブレマートン(アズールレーン),布莱默顿"
ear_ribbon,0,
bikini_tan,0,水着跡
ragnarok_online,3,"RO,ラグナロクオンライン,仙境傳說,rowitter,仙境传说RO,ROお絵描き,라그나로크온라인,仙境传说,Ragnarok,RO20周年,【PURO】"
tengu-geta,0,
open_collar,0,開襟シャツ
crossed_ankles,0,
xiao_(genshin_impact),4,"魈,魈(原神),Xiao,Xiao(GenshinImpact),Alatus,金鹏"
orange_necktie,0,
taihou_(azur_lane),4,"大鳳(アズールレーン),大鳳,鹩,大凤"
black_headband,0,
holding_another's_arm,0,
mirko,4,"ミルコ,兎山ルミ,ラビットヒーロー,miruko,rumi_usagiyama,usagiyama_yumi,ミルコ(僕のヒーローアカデミア)"
au_ra,0,"アウラ(FF14),アウラ,aura"
bullet,0,銃弾
disgaea,3,ディスガイア
fisheye,0,"魚眼レンズ,魚眼,鱼眼透视"
business_suit,0,
power_armor,0,"パワードスーツ,パワーアーマー"
watanabe_you,4,"渡辺曜,ようちか安心委員会"
dead_or_alive,3,"デッドオアアライブ,死或生,DOA"
yellow_pupils,0,
koha-ace,3,コハエース
armpit_hair,0,"腋毛,脇毛,腋毛差分"
school,0,"学校,學校,학교"
ereshkigal_(fate),4,"エレシュキガル,エレシュキガル(Fate),艾蕾,埃列什基伽勒"
navel_hair,0,
hand_under_clothes,0,服の中で乳揉み
shooting_star,0,"流星,流れ星"
ranma_1/2,3,"らんま1⁄2,らんま1/2"
mother_and_son,0,"母子,母と息子,母子相姦"
suzuran_(arknights),4,"铃兰,スズラン,スズラン(アークナイツ)"
itsumi_erika,4,"逸見エリカ,逸見エリカ(GuP),黒森峰女学園,エリまほ,エリみほ,ゆかエリ,エリカチュ,エリあり,エリカは不憫,ハンバーグ殿,ついにやって来たわに!"
okita_souji_(koha-ace),4,"桜セイバー,沖田総司,沖田総司(fate),沖田総司(FateGO)"
la+_darknesss,4,"ラプラス・ダークネス,laplus_great,laplus_artdesu"
stage,0,舞台
multi-strapped_bikini_bottom,0,
yamada_ryo,4,"山田リョウ,山田凉,山田リョウ(ぼっち・ざ・ろっく!),リョウ虹,山田涼"
album_cover,0,"CDアルバム,CDジャケット,ジャケット,专辑封面"
black_scrunchie,0,
microdress,0,
female_pov,0,"女性主観視点,谷間本人視点"
wiffle_gag,0,
spoken_squiggle,0,
feather_hair,0,
tokai_teio_(umamusume),4,"トウカイテイオー,トウカイテイオー(ウマ娘),东海帝王,東海帝王,东海帝皇,闇のテイオー,テイルド"
macaron,0,"マカロン,马卡龙"
murasaki_shion,4,"紫咲シオン,シオンの書物,紫咲シオン新衣装予想"
torn_skirt,0,
shop,0,"店,お店"
boat,0,船
lake,0,"湖,湖畔"
kijin_seija,4,"鬼人正邪,正邪,키진세이자"
shoukaku_(kancolle),4,"翔鶴,翔鶴(艦隊これくしょん),翔鶴(艦これ)"
evil_grin,0,
dark_nipples,0,黒乳首
beer_can,0,缶ビール
rubber_duck,0,"ラバーダック,アヒル隊長,黃色小鴨,小黄鸭"
imagining,0,
pokemon_hgss,3,"ポケモンHGSS,HGSS"
locked_arms,0,
harpy,0,"ハーピー,ハーピィ,ハルピュイア,하피,하르피이아,哈耳庇厄,鹰身女妖,鹰身人,鹰身"
two-sided_jacket,0,
leopard_print,0,"豹柄,ヒョウ柄,豹柄ビキニ"
neck_tattoo,0,
queen's_blade,3,"クイーンズブレイド,クィーンズブレイド,QB"
yurucamp,3,"ゆるキャン,ゆるキャン△,ゆるキャンΔ,搖曳露營,摇曳露营"
bandaid_on_cheek,0,
mordred_(fate/apocrypha),4,"モードレッド(Fate),モードレッド,赤のセイバー,モーさん"
elsword,3,"エルソード,ELSWORD,elsword,엘소드,艾爾之光,艾尔之光,elsword_FA"
tartaglia_(genshin_impact),4,"公子,达达利亚,タルタリア,Childe,タルタリヤ,Tartaglia"
plaid_dress,0,
orange_ribbon,0,
bodypaint,0,ボディペイント
fate/zero,3,Fate/Zero
black_robe,0,
d.va_(overwatch),4,"D.Va,D.va,디바,dva,송하나,dvattra"
hand_on_another's_arm,0,
date_a_live,3,"デート・ア・ライブ,DATEALIVE,デート·ア·ライブ,约会大作战,DATE・A・LIVE"
jar,0,
kanna_(blue_archive),4,"尾刃カンナ,오가타칸나,カンナ,kanna"
baobhan_sith_(fate),4,"妖精騎士トリスタン,バーヴァン・シー(Fate),バーヴァンシー"
solid_circle_eyes,0,
triangle,0,三角形
curtained_hair,0,"窗帘式刘海,开窗刘海"
milk,0,"牛乳,ぎゅうにゅう,ミルク"
toramaru_shou,4,"寅丸星,토라마루쇼"
asuna_(sao),4,"アスナ(SAO),アスナ,結城明日奈,亚丝娜"
command_spell,0,令呪
thorns,0,茨
2023,0,"2023年,令和5年"
crescent_pin,0,
notched_lapels,0,平驳领
silk,0,
lamia,0,"ラミア,ナーガ,蛇娘,ロールミー,蛇女"
sheep_ears,0,
takao_(kancolle),4,"高雄(艦隊これくしょん),高雄(艦これ),高雄"
sleeveless_sweater,0,
oshino_shinobu,4,"忍野忍,忍,shinobu,怪異殺し"
lightning_bolt_symbol,0,
sekibanki,4,"赤蛮奇,세키반키"
snowman,0,"⛄,⛄︎,雪だるま,雪ダルマ,ゆきだるま,スノーマン,snowman"
star_symbol_background,0,
remote_control,0,リモコン
muted_color,0,
medium_dress,0,
biting_own_lip,0,唇を噛む
hoshii_miki,4,星井美希
sitting_on_throne,0,
musical_note_hair_ornament,0,
very_sweaty,0,
bite_mark,0,"噛み跡,咬痕,牙印"
novelty_censor,0,
bike_shorts_under_skirt,0,
robot_ears,0,"メカ耳,ロボ耳,機械耳"
lying_on_person,0,
pince-nez,0,
stick,0,
alien,0,宇宙人
asymmetrical_horns,0,
flower_knight_girl,3,"フラワーナイトガール,FLOWERKNIGHTGIRL,花騎士,フラワーナイトガールイラスト"
fedora,0,ソフト帽
flaccid,0,
prone_bone,0,寝バック
watashi_ga_motenai_no_wa_dou_kangaetemo_omaera_ga_warui!,3,"私がモテないのはどう考えてもお前らが悪い!,ワタモテ,私モテ,わたモテ,watamote,丧女,no_matter_how_i_look_at_it_it's_you_guys'_fault_i'm_not_popular!"
kitagawa_marin,4,"喜多川海夢,海夢"
orange_sky,0,
tainaka_ritsu,4,田井中律
demon,0,"悪魔,魔王,魔神"
text_background,0,
guilty_gear_xrd,3,"GGXrd,ギルティギアXrd"
shirasaka_koume,4,白坂小梅
blue_pantyhose,0,
chewing_gum,0,"風船ガム,ふうせんガム,泡泡糖,口香糖"
blue_cardigan,0,
aqua_skirt,0,
saori_(blue_archive),4,"サオリ(ブルーアーカイブ),錠前サオリ,サオリ,조마에사오리,사오리,saori"
assault_visor,0,
aran_sweater,0,アランセーター
folded_fan,0,
x-shaped_pupils,0,
shiny_pokemon,0,"色違い,shinypokemon"
musashi_(kancolle),4,"武蔵,武蔵(艦隊これくしょん),武蔵(艦これ)"
medusa_(fate),4,"メドゥーサ,美杜莎"
marcille_donato,4,"マルシル,マルシル・ドナトー,玛露希尔"
sheep_girl,0,羊娘
o-ring_thigh_strap,0,
shark_hair_ornament,0,
arm_hug,0,"腕を組む,搂住胳膊"
clothes_in_mouth,0,
wet_swimsuit,0,
unsheathed,0,
meltryllis_(fate),4,"メルトリリス,溶解莉莉丝"
white_scrunchie,0,
red_sclera,0,
splatoon_1,3,
touken_ranbu,3,"刀剣乱舞-ONLINE-,刀剣男士,刀剣乱舞,とうらぶ,刀剣乱腐,刀剣ヘタ,刀劍亂舞,刀剣乱夢,刀剑乱舞,聖杯乱舞"
bismarck_(kancolle),4,"ビスマルク,ビスマルク(艦隊これくしょん),ビスマルク(艦これ),ゲルマン艦娘,Bismarck,でかい暁"
nero_claudius_(fate/extra),4,"赤セイバー,セイバーエクストラ"
aqua_shirt,0,水色シャツ
mutsu_(kancolle),4,"陸奥(艦隊これくしょん),陸奥(艦これ),陸奥,ラバウルの女神,陆奥"
holding_controller,0,
??,0,
cum_on_stomach,0,
drill_sidelocks,0,
pillarboxed,0,
halftone_background,0,
mutsuki_(blue_archive),4,"浅黄ムツキ,ムツキ,아사기무츠키,무츠키"
tucking_hair,0,髪かきあげて
spring_onion,0,"葱,長ネギ,ねぎ,ネギ,リーキ"
animal_feet,0,ケモ足
trident,0,"トライデント,三叉槍"
reverse_trap,0,"男装,男装の麗人,雄んなの子,伪郎,伪伪娘,正莉"
formidable_(azur_lane),4,"フォーミダブル,フォーミダブル(アズールレーン),可畏,可畏(碧蓝航线)"
rectangular_eyewear,0,
yahari_ore_no_seishun_lovecome_wa_machigatteiru.,3,"やはり俺の青春ラブコメはまちがっている。,やはり俺の青春ラブコメは間違っている,はまち,俺ガイル,やはり俺の青春ラブコメはまちがっている,我的青春恋爱物语果然有问题"
grey_socks,0,
spitroast,0,串刺しファック
medical_eyepatch,0,
feather_boa,0,
gears,0,"齿轮,歯車"
holding_dagger,0,
stomach_cutout,0,
mechanical_wings,0,
showering,0,シャワー
spider-man_(series),3,"スパイダーマン,SpiderMan"
2022,0,"2022年,令和4年"
layered_bikini,0,レイヤードビキニ
kaban_(kemono_friends),4,"かばん,かばんちゃん,さばんなコンビ,ネオかばんちゃん"
loose_hair_strand,0,
nagae_iku,4,"永江衣玖,나가에이쿠"
white_sports_bra,0,
\||/,0,
clover,0,"クローバー,三叶草"
twitter_logo,0,
scar_on_chest,0,
too_many,0,
miyu_(blue_archive),4,"霞沢ミユ,카스미자와미유"
holding_underwear,0,
colored_tongue,0,
pantylines,0,パンティーライン
obiage,0,帯揚げ
lemon,0,"柠檬,レモン"
clitoral_hood,0,包茎クリトリス
fox_boy,0,
green_leotard,0,
thigh_belt,0,
leaning,0,
ceiling,0,"天井,天花板"
aki_minoriko,4,"秋穣子,秋穰子,아키미노리코"
ro-500_(kancolle),4,"呂500,呂500(艦これ),呂500(艦隊これくしょん),LO500,LO号,ろーちゃん"
plunging_neckline,0,プランジングネック
black_cardigan,0,
green_thighhighs,0,
iowa_(kancolle),4,"アイオワ,アイオワ(艦隊これくしょん),アイオワ(艦これ),Iowa,iowa"
arm_around_shoulder,0,
sparkle_(honkai:_star_rail),4,"花火,花火(スターレイル),星穹铁道花火"
frilled_kimono,0,
atago_(azur_lane),4,"爱宕(碧蓝航线),愛宕(アズールレーン),爱宕,愛宕"
nakiri_ayame,4,"百鬼あやめ,百鬼絵巻,百鬼綾目"
foot_up,0,
remote_control_vibrator,0,リモコンバイブ
ear_tag,0,
adjusting_swimsuit,0,食い込み直し
heart_tattoo,0,
penis_grab,0,
shibari_over_clothes,0,
shiranui_flare,4,"不知火フレア,しらぬえ,白鳥火樽,不知火フレア新衣装"
miyako_yoshika,4,"宮古芳香,宫古芳香,미야코요시카"
middle_finger,0,"中指,竖中指,ファックサイン,凸"
crowd,0,群衆
letter,0,手紙
spider_lily,0,"ヒガンバナ,彼岸花,曼珠沙华,曼珠沙華,Lycoris_radiata"
energy_sword,0,"レーザーブレード,ビームサーベル"
arm_around_waist,0,
harem_outfit,0,"bedlah,西域舞者,踊り子の服"
hands_on_another's_face,0,
yellow_kimono,0,
lace_panties,0,
kote,0,小手
phantasy_star,3,ファンタシースター
defloration,0,"破瓜,処女喪失,処女"
strappy_heels,0,通用高跟鞋
single_kneehigh,0,
minami_kotori,4,"南ことり,ことりちゅん,ミナリンスキー"
glowing_weapon,0,
v-fin,0,"V字アンテナ(ガンダム),V字アンテナ"
instant_loss,0,"即堕ち2コマシリーズ,即堕ち2コマ,即落ち2コマシリーズ,即堕ち"
midori_(blue_archive),4,"ミドリ,才羽ミドリ,미도리,사이바미도리,小绿,midori,saiba_midori"
o-ring_bottom,0,
miyamoto_musashi_(fate),4,"宮本武蔵(Fate),宮本武蔵"
spider_web,0,"🕸️,蜘蛛糸,クモの網,くもの巣,クモのあみ,クモの巣,蜘蛛の巣"
teacher,0,"教師,先生,女教師"
seagull,0,"かもめ,gull,海鸥,Seagull"
pizza,0,"ピザ,披薩,피자"
mandarin_orange,0,"🍊,蜜柑,みかん,橘子"
flower_earrings,0,
iono_(pokemon),4,"ナンジャモ,ナンジャモ(トレーナー),ナンジャモ(ポケモン),모야모,奇樹,奇树"
yukkuri_shiteitte_ne,0,"ゆっくりしていってね,ゆっくり,ウマ娘ゆっくりダービー"
magazine_(weapon),0,"弾倉,マガジン,mag,STANAG,STANAGマガジン"
bar_(place),0,"バー,パブ,酒吧"
white_cardigan,0,
kurodani_yamame,4,"黒谷ヤマメ,黑谷山女,쿠로다니야마메,乳蜘蛛,yamameさん,ヤマメ"
hand_on_another's_chest,0,
no_legwear,0,
hecatia_lapislazuli,4,"ヘカーティア・ラピスラズリ,ヘカーティア,赫卡提亚·拉碧斯拉祖利,赫卡提亚,헤카티아라피스라줄리,헤카티아"
brothers,0,兄弟
spotlight,0,"スポットライト,聚光灯"
nanashi_inc.,3,"ななしいんく,774inc.,ななしふぇすどぅーいっと"
uruha_rushia,4,"潤羽るしあ,絵クロマンサー,るしあ大好きだよ"
kemono_friends_3,3,"けものフレンズ3,けもフレ3,動物朋友3"
octopus,0,"タコ,蛸,章鱼"
horizontal_pupils,0,
shouji,0,障子
xenoblade_chronicles_3,3,"ゼノブレイド3,XenobladeChronicles3"
chain_necklace,0,
kal'tsit_(arknights),4,"凯尔希,ケルシー,ケルシー(アークナイツ)"
prinz_eugen_(azur_lane),4,"欧根亲王,欧根亲王(碧蓝航线),プリンツ・オイゲン(アズールレーン),プリンツオイゲン(アズールレーン),プリンツ・オイゲン"
cheek-to-cheek,0,
hair_flowing_over,0,
evening_gown,0,"晚礼服,パーティードレス"
perky_breasts,0,beckoning_breasts
sagisawa_fumika,4,鷺沢文香
fog,0,"霧,雾,안개"
sukuna_shinmyoumaru,4,"少名針妙丸,少名针妙丸,스쿠나신묘마루"
hoshimi_miyabi,4,"星見雅,星见雅"
hand_in_another's_hair,0,
gaping,0,拡張済み
cat_hood,0,"猫耳パーカー,猫耳フード,猫フード,ネコ耳フード"
scowl,0,"ニラマレ,くっ、殺せ!"
christmas_ornaments,0,
small_horns,0,
multiple_crossover,0,
rudder_footwear,0,
nontraditional_playboy_bunny,0,
pokephilia,0,"ポケ姦,ポケモン×人間,人間♂×ポケモン♀,サナユウ"
long_sideburns,0,
splatoon_2,3,"splatoon2,スプラトゥーン2"
hololive_dev_is,3,hololiveDEV_IS
purple_bodysuit,0,
darling_in_the_franxx,3,"DARLINGintheFRANXX,ダーリン・イン・ザ・フランキス,ダリフラ,ダーリンインザフランキス,DARLI_FRA"
ishtar_(fate),4,"イシュタル,イシュタル(Fate),伊什塔尔"
denji_(chainsaw_man),4,"デンジ,デンジ(チェンソーマン)"
karyl_(princess_connect!),4,"キャル,キャル(プリコネ),百地希留耶,凯露"
black_sash,0,
furisode,0,振袖
flower_wreath,0,花輪
egasumi,0,"ヱ霞,ヱ雲"
frogtie,0,
matou_sakura,4,"間桐桜,士桜,サクランスロット,间桐樱"
grey_sky,0,
strap_between_breasts,0,"π/,πX,タクティカルパイスラッシュ,パイスラ,パイスラッシュ,パイクロス"
star_halo,0,
blue_pupils,0,
grid_background,0,
tsundere,0,"ツンデレ,つんでれ,デレツン,ツンだ、デレない,傲嬌,傲娇,蹭得累"
murasa_minamitsu,4,"村紗水蜜,村纱水蜜,무라사미나미츠"
alternate_universe,0,平行宇宙
red_pantyhose,0,
spoken_anger_vein,0,
transformation,0,"状態変化,狀態變化,状态变化,상태변화,tf"
fusion,0,"フュージョン,合体,融合,ポケモンフュージョン"
head_on_pillow,0,
shide,0,"紙垂,四手"
twitching,0,"痙攣,痉挛"
monster_musume_no_iru_nichijou,3,"モンスター娘のいる日常,MonsterMusume"
time_paradox,0,タイムパラドックス
mitsudomoe_(shape),0,"三つ巴,三つ巴(紋所)"
panty_straps,0,見せハイレグパンツ
street_fighter_6,3,"sf6,ストリートファイター6,スト6,ストリートファイターVI,ストVI,StreetFighter6,SF6,StreetFighterVI,SFVI"
greyscale_with_colored_background,0,
black_lips,0,
finger_on_trigger,0,
tsukino_usagi,4,月野うさぎ
tacet_mark_(wuthering_waves),0,声痕
;q,0,
envelope,0,信封
duck,0,"🦆,鴨,カモ,マガモ,アヒル,家鴨,あひる"
updo,0,
love_live!_superstar!!,3,"ハロー!!!ラブライブ!,Hello!!!_Love_Live!,ラブライブ!スーパースター!!,Liella!,Liella,リエラ,Liella応援"
saber_alter,4,"セイバーオルタ,アルトリア・オルタ"
